ManagementPackId,WorkflowId,WorkflowType,DisplayName,Description,OverrideParameterName,OverrideParameterType,DefaultValue,Test,QA,Production,Performance,Notes
Microsoft.SQLServer.Windows.Monitoring,Microsoft.SQLServer.Windows.EventRule.DBEngine.Table_error__Wrong_PageId_in_the_page_header_1_5_Rule,Rule,MSSQL on Windows: Table error: Wrong PageId in the page header,"DBCC asked for page P_ID1. When the page was read from disk, the page ID in its header was found to be P_ID2.",SqlTimeoutSeconds,int,15,,,,,
Microsoft.SQLServer.Windows.Monitoring,Microsoft.SQLServer.Windows.EventRule.DBEngine.Table_error__Wrong_PageId_in_the_page_header_1_5_Rule,Rule,MSSQL on Windows: Table error: Wrong PageId in the page header,"DBCC asked for page P_ID1. When the page was read from disk, the page ID in its header was found to be P_ID2.",SyncTime,string,,,,,,
Microsoft.SQLServer.Windows.Monitoring,Microsoft.SQLServer.Windows.EventRule.DBEngine.Table_error__Wrong_PageId_in_the_page_header_1_5_Rule,Rule,MSSQL on Windows: Table error: Wrong PageId in the page header,"DBCC asked for page P_ID1. When the page was read from disk, the page ID in its header was found to be P_ID2.",TimeoutSeconds,int,200,,,,,
Microsoft.SQLServer.Windows.Monitoring,Microsoft.SQLServer.Windows.EventRule.DBEngine.The_IO_operation_was_successful_after_retry_id825,Rule,MSSQL on Windows: The I/O operation was successful after retry,"A read operation on a database page or transaction log block was successful but only after retrying the operation.  While you may not need to take immediate action, you should research the cause of the error.",Enabled,bool,TRUE,FALSE,FALSE,TRUE,TRUE,
Microsoft.SQLServer.Windows.Monitoring,Microsoft.SQLServer.Windows.EventRule.DBEngine.The_IO_operation_was_successful_after_retry_id825,Rule,MSSQL on Windows: The I/O operation was successful after retry,"A read operation on a database page or transaction log block was successful but only after retrying the operation.  While you may not need to take immediate action, you should research the cause of the error.",IntervalSeconds,int,300,,,,,
Microsoft.SQLServer.Windows.Monitoring,Microsoft.SQLServer.Windows.EventRule.DBEngine.The_IO_operation_was_successful_after_retry_id825,Rule,MSSQL on Windows: The I/O operation was successful after retry,"A read operation on a database page or transaction log block was successful but only after retrying the operation.  While you may not need to take immediate action, you should research the cause of the error.",Priority,int,1,,,,,
Microsoft.SQLServer.Windows.Monitoring,Microsoft.SQLServer.Windows.EventRule.DBEngine.The_IO_operation_was_successful_after_retry_id825,Rule,MSSQL on Windows: The I/O operation was successful after retry,"A read operation on a database page or transaction log block was successful but only after retrying the operation.  While you may not need to take immediate action, you should research the cause of the error.",Severity,int,1,,,,,
Microsoft.SQLServer.Windows.Monitoring,Microsoft.SQLServer.Windows.EventRule.DBEngine.The_IO_operation_was_successful_after_retry_id825,Rule,MSSQL on Windows: The I/O operation was successful after retry,"A read operation on a database page or transaction log block was successful but only after retrying the operation.  While you may not need to take immediate action, you should research the cause of the error.",SqlTimeoutSeconds,int,15,,,,,
Microsoft.SQLServer.Windows.Monitoring,Microsoft.SQLServer.Windows.EventRule.DBEngine.The_IO_operation_was_successful_after_retry_id825,Rule,MSSQL on Windows: The I/O operation was successful after retry,"A read operation on a database page or transaction log block was successful but only after retrying the operation.  While you may not need to take immediate action, you should research the cause of the error.",SyncTime,string,,,,,,
Microsoft.SQLServer.Windows.Monitoring,Microsoft.SQLServer.Windows.EventRule.DBEngine.The_IO_operation_was_successful_after_retry_id825,Rule,MSSQL on Windows: The I/O operation was successful after retry,"A read operation on a database page or transaction log block was successful but only after retrying the operation.  While you may not need to take immediate action, you should research the cause of the error.",TimeoutSeconds,int,200,,,,,
Microsoft.SQLServer.Windows.Monitoring,Microsoft.SQLServer.Windows.EventRule.DBEngine.The_log_for_database_is_not_available_1_5_Rule,Rule,MSSQL on Windows: The log for database is not available,An I/O error related to data integrity has occurred for the specified database. Either the log or data portion of the database could be damaged. SQL Server has made the log for that database unavailable to prevent further data integrity problems. The I/O error that led to the 9001 message should be reported in the SQL Server error log and/or the Windows event logs.,Enabled,bool,TRUE,FALSE,FALSE,TRUE,TRUE,
Microsoft.SQLServer.Windows.Monitoring,Microsoft.SQLServer.Windows.EventRule.DBEngine.The_log_for_database_is_not_available_1_5_Rule,Rule,MSSQL on Windows: The log for database is not available,An I/O error related to data integrity has occurred for the specified database. Either the log or data portion of the database could be damaged. SQL Server has made the log for that database unavailable to prevent further data integrity problems. The I/O error that led to the 9001 message should be reported in the SQL Server error log and/or the Windows event logs.,IntervalSeconds,int,300,,,,,
Microsoft.SQLServer.Windows.Monitoring,Microsoft.SQLServer.Windows.EventRule.DBEngine.The_log_for_database_is_not_available_1_5_Rule,Rule,MSSQL on Windows: The log for database is not available,An I/O error related to data integrity has occurred for the specified database. Either the log or data portion of the database could be damaged. SQL Server has made the log for that database unavailable to prevent further data integrity problems. The I/O error that led to the 9001 message should be reported in the SQL Server error log and/or the Windows event logs.,Priority,int,1,,,,,
Microsoft.SQLServer.Windows.Monitoring,Microsoft.SQLServer.Windows.EventRule.DBEngine.The_log_for_database_is_not_available_1_5_Rule,Rule,MSSQL on Windows: The log for database is not available,An I/O error related to data integrity has occurred for the specified database. Either the log or data portion of the database could be damaged. SQL Server has made the log for that database unavailable to prevent further data integrity problems. The I/O error that led to the 9001 message should be reported in the SQL Server error log and/or the Windows event logs.,Severity,int,1,,,,,
Microsoft.SQLServer.Windows.Monitoring,Microsoft.SQLServer.Windows.EventRule.DBEngine.The_log_for_database_is_not_available_1_5_Rule,Rule,MSSQL on Windows: The log for database is not available,An I/O error related to data integrity has occurred for the specified database. Either the log or data portion of the database could be damaged. SQL Server has made the log for that database unavailable to prevent further data integrity problems. The I/O error that led to the 9001 message should be reported in the SQL Server error log and/or the Windows event logs.,SqlTimeoutSeconds,int,15,,,,,
Microsoft.SQLServer.Windows.Monitoring,Microsoft.SQLServer.Windows.EventRule.DBEngine.The_log_for_database_is_not_available_1_5_Rule,Rule,MSSQL on Windows: The log for database is not available,An I/O error related to data integrity has occurred for the specified database. Either the log or data portion of the database could be damaged. SQL Server has made the log for that database unavailable to prevent further data integrity problems. The I/O error that led to the 9001 message should be reported in the SQL Server error log and/or the Windows event logs.,SyncTime,string,,,,,,
Microsoft.SQLServer.Windows.Monitoring,Microsoft.SQLServer.Windows.EventRule.DBEngine.The_log_for_database_is_not_available_1_5_Rule,Rule,MSSQL on Windows: The log for database is not available,An I/O error related to data integrity has occurred for the specified database. Either the log or data portion of the database could be damaged. SQL Server has made the log for that database unavailable to prevent further data integrity problems. The I/O error that led to the 9001 message should be reported in the SQL Server error log and/or the Windows event logs.,TimeoutSeconds,int,200,,,,,
Microsoft.SQLServer.Windows.Monitoring,Microsoft.SQLServer.Windows.EventRule.DBEngine.The_LSN_passed_to_log_scan_in_database_is_invalid_5_Rule,Rule,MSSQL on Windows: The LSN passed to log scan in database is invalid,"If you see this message during startup when the SQL Server process tries to recover the database or as a result of an ATTACH statement, the log file for the database is corrupted. If you see the message during a restore process, the backup file is corrupted. If you see this message during a replication process, the replication metadata may be incorrect.",Enabled,bool,TRUE,FALSE,FALSE,TRUE,TRUE,
Microsoft.SQLServer.Windows.Monitoring,Microsoft.SQLServer.Windows.EventRule.DBEngine.The_LSN_passed_to_log_scan_in_database_is_invalid_5_Rule,Rule,MSSQL on Windows: The LSN passed to log scan in database is invalid,"If you see this message during startup when the SQL Server process tries to recover the database or as a result of an ATTACH statement, the log file for the database is corrupted. If you see the message during a restore process, the backup file is corrupted. If you see this message during a replication process, the replication metadata may be incorrect.",IntervalSeconds,int,300,,,,,
Microsoft.SQLServer.Windows.Monitoring,Microsoft.SQLServer.Windows.EventRule.DBEngine.The_LSN_passed_to_log_scan_in_database_is_invalid_5_Rule,Rule,MSSQL on Windows: The LSN passed to log scan in database is invalid,"If you see this message during startup when the SQL Server process tries to recover the database or as a result of an ATTACH statement, the log file for the database is corrupted. If you see the message during a restore process, the backup file is corrupted. If you see this message during a replication process, the replication metadata may be incorrect.",Priority,int,1,,,,,
Microsoft.SQLServer.Windows.Monitoring,Microsoft.SQLServer.Windows.EventRule.DBEngine.The_LSN_passed_to_log_scan_in_database_is_invalid_5_Rule,Rule,MSSQL on Windows: The LSN passed to log scan in database is invalid,"If you see this message during startup when the SQL Server process tries to recover the database or as a result of an ATTACH statement, the log file for the database is corrupted. If you see the message during a restore process, the backup file is corrupted. If you see this message during a replication process, the replication metadata may be incorrect.",Severity,int,1,,,,,
Microsoft.SQLServer.Windows.Monitoring,Microsoft.SQLServer.Windows.EventRule.DBEngine.The_LSN_passed_to_log_scan_in_database_is_invalid_5_Rule,Rule,MSSQL on Windows: The LSN passed to log scan in database is invalid,"If you see this message during startup when the SQL Server process tries to recover the database or as a result of an ATTACH statement, the log file for the database is corrupted. If you see the message during a restore process, the backup file is corrupted. If you see this message during a replication process, the replication metadata may be incorrect.",SqlTimeoutSeconds,int,15,,,,,
