ManagementPackId,WorkflowId,WorkflowType,DisplayName,Description,OverrideParameterName,OverrideParameterType,DefaultValue,Test,QA,Production,Performance,Domain Controller,IIS,Exchange,Database,Notes
Microsoft.Windows.Server.2016.Monitoring,Microsoft.Windows.Server.10.0.PhysicalDisk.AvgDiskSecPerRead,UnitMonitor,Average Physical Disk Seconds Per Read,Monitors the average seconds per read operation to disk.,NumSamples,int,15,,,,,,,,,
Microsoft.Windows.Server.2016.Monitoring,Microsoft.Windows.Server.10.0.PhysicalDisk.AvgDiskSecPerRead,UnitMonitor,Average Physical Disk Seconds Per Read,Monitors the average seconds per read operation to disk.,Threshold,double,0.04,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,
Microsoft.Windows.Server.2016.Monitoring,Microsoft.Windows.Server.10.0.NetworkAdapter.PercentBandwidthUsedTotal,UnitMonitor,Percent Bandwidth Used Total,This monitor checks percentage of total used network adapter bandwidth..,Enabled,bool,TRUE,FALSE,FALSE,,,,,,,Probably not required in Test or QA. Burn ins likely to set this off.
Microsoft.Windows.Server.2016.Monitoring,Microsoft.Windows.Server.10.0.NetworkAdapter.PercentBandwidthUsedTotal,UnitMonitor,Percent Bandwidth Used Total,This monitor checks percentage of total used network adapter bandwidth..,NumOfSamples,int,12,,,,,,,,,
Microsoft.Windows.Server.2016.Monitoring,Microsoft.Windows.Server.10.0.NetworkAdapter.PercentBandwidthUsedTotal,UnitMonitor,Percent Bandwidth Used Total,This monitor checks percentage of total used network adapter bandwidth..,IntervalSeconds,int,300,,,,,,,,,
Microsoft.Windows.Server.2016.Monitoring,Microsoft.Windows.Server.10.0.NetworkAdapter.PercentBandwidthUsedTotal,UnitMonitor,Percent Bandwidth Used Total,This monitor checks percentage of total used network adapter bandwidth..,Threshold,double,75,,,,,,,,,
Microsoft.Windows.Server.2016.Monitoring,Microsoft.Windows.Server.10.0.LogicalProcessor.PercentInterruptTime,UnitMonitor,Logical CPU Percentage Interrupt Time,Monitors the Logical CPU Percentage Interrupt Time,Enabled,bool,FALSE,,,,,,,,,Doesn't generate an alert by default.
Microsoft.Windows.Server.2016.Monitoring,Microsoft.Windows.Server.10.0.LogicalProcessor.PercentInterruptTime,UnitMonitor,Logical CPU Percentage Interrupt Time,Monitors the Logical CPU Percentage Interrupt Time,Frequency,int,120,,,,,,,,,
Microsoft.Windows.Server.2016.Monitoring,Microsoft.Windows.Server.10.0.LogicalProcessor.PercentInterruptTime,UnitMonitor,Logical CPU Percentage Interrupt Time,Monitors the Logical CPU Percentage Interrupt Time,NumSamples,int,5,,,,,,,,,
Microsoft.Windows.Server.2016.Monitoring,Microsoft.Windows.Server.10.0.LogicalProcessor.PercentInterruptTime,UnitMonitor,Logical CPU Percentage Interrupt Time,Monitors the Logical CPU Percentage Interrupt Time,Threshold,double,10,,,,,,,,,
Microsoft.Windows.Server.2016.Monitoring,Microsoft.Windows.Server.10.0.LogicalDisk.CurrentDiskQueueLength,UnitMonitor,Current Disk Queue Length (Logical Disk),Monitor the performance counter LogicalDisk\Current Disk Queue Length,Enabled,bool,TRUE,FALSE,FALSE,,,,,,,
Microsoft.Windows.Server.2016.Monitoring,Microsoft.Windows.Server.10.0.LogicalDisk.CurrentDiskQueueLength,UnitMonitor,Current Disk Queue Length (Logical Disk),Monitor the performance counter LogicalDisk\Current Disk Queue Length,Frequency,int,300,,,,,,,,,
Microsoft.Windows.Server.2016.Monitoring,Microsoft.Windows.Server.10.0.LogicalDisk.CurrentDiskQueueLength,UnitMonitor,Current Disk Queue Length (Logical Disk),Monitor the performance counter LogicalDisk\Current Disk Queue Length,NumSamples,int,12,,,,,,,,,
Microsoft.Windows.Server.2016.Monitoring,Microsoft.Windows.Server.10.0.LogicalDisk.CurrentDiskQueueLength,UnitMonitor,Current Disk Queue Length (Logical Disk),Monitor the performance counter LogicalDisk\Current Disk Queue Length,Threshold,double,32,,,,,,,,,
Microsoft.Windows.Server.2016.Monitoring,Microsoft.Windows.Server.10.0.LogicalDisk.AvgDiskSecPerWrite,UnitMonitor,Average Disk Seconds Per Write (Logical Disk),Monitor the performance counter LogicalDisk\Avg Disk Sec Per Write,Enabled,bool,FALSE,,,,,,,,,Going to depend on your hardware and underlying storage subsystem. Might be useful for SQL servers.
Microsoft.Windows.Server.2016.Monitoring,Microsoft.Windows.Server.10.0.LogicalDisk.AvgDiskSecPerWrite,UnitMonitor,Average Disk Seconds Per Write (Logical Disk),Monitor the performance counter LogicalDisk\Avg Disk Sec Per Write,Frequency,int,60,,,,,,,,,
Microsoft.Windows.Server.2016.Monitoring,Microsoft.Windows.Server.10.0.LogicalDisk.AvgDiskSecPerWrite,UnitMonitor,Average Disk Seconds Per Write (Logical Disk),Monitor the performance counter LogicalDisk\Avg Disk Sec Per Write,NumSamples,int,15,,,,,,,,,
Microsoft.Windows.Server.2016.Monitoring,Microsoft.Windows.Server.10.0.LogicalDisk.AvgDiskSecPerWrite,UnitMonitor,Average Disk Seconds Per Write (Logical Disk),Monitor the performance counter LogicalDisk\Avg Disk Sec Per Write,Threshold,double,0.04,,,,,,,,,
Microsoft.Windows.Server.2016.Monitoring,Microsoft.Windows.Server.10.0.Processor.CPUUtilization,UnitMonitor,CPU Percentage Utilization,Monitors total CPU (Processor Information) utilization.,Enabled,bool,TRUE,FALSE,FALSE,,,,,,,Burn ins could set this off.
Microsoft.Windows.Server.2016.Monitoring,Microsoft.Windows.Server.10.0.Processor.CPUUtilization,UnitMonitor,CPU Percentage Utilization,Monitors total CPU (Processor Information) utilization.,Threshold,int,95,,,,,,,,,
Microsoft.Windows.Server.2016.Monitoring,Microsoft.Windows.Server.10.0.Processor.CPUUtilization,UnitMonitor,CPU Percentage Utilization,Monitors total CPU (Processor Information) utilization.,Frequency,int,120,,,,,,,,,
Microsoft.Windows.Server.2016.Monitoring,Microsoft.Windows.Server.10.0.Processor.CPUUtilization,UnitMonitor,CPU Percentage Utilization,Monitors total CPU (Processor Information) utilization.,TimeoutSeconds,int,300,,,,,,,,,
Microsoft.Windows.Server.2016.Monitoring,Microsoft.Windows.Server.10.0.Processor.CPUUtilization,UnitMonitor,CPU Percentage Utilization,Monitors total CPU (Processor Information) utilization.,NumSamples,int,5,,,,,,,,,
Microsoft.Windows.Server.2016.Monitoring,Microsoft.Windows.Server.10.0.LogicalDisk.FreeSpace,UnitMonitor,[Deprecated] Logical Disk Free Space,"Monitors the percentage free space and number of free MBytes remaining on a logical disk. Only when both the low percentage free space and low number of free MBytes thresholds are reached, the disk is flagged as having low disk free space.",Enabled,bool,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Use the non depreciated free space monitor. https://kevinholman.com/2019/07/09/how-logical-disk-free-space-monitoring-works-in-scom/
Microsoft.Windows.Server.2016.Monitoring,Microsoft.Windows.Server.10.0.LogicalDisk.FreeSpace,UnitMonitor,[Deprecated] Logical Disk Free Space,"Monitors the percentage free space and number of free MBytes remaining on a logical disk. Only when both the low percentage free space and low number of free MBytes thresholds are reached, the disk is flagged as having low disk free space.",NonSystemDriveWarningMBytesThreshold,double,2000,,,,,,,,,
Microsoft.Windows.Server.2016.Monitoring,Microsoft.Windows.Server.10.0.LogicalDisk.FreeSpace,UnitMonitor,[Deprecated] Logical Disk Free Space,"Monitors the percentage free space and number of free MBytes remaining on a logical disk. Only when both the low percentage free space and low number of free MBytes thresholds are reached, the disk is flagged as having low disk free space.",SystemDriveWarningPercentThreshold,double,10,,,,,,,,,
Microsoft.Windows.Server.2016.Monitoring,Microsoft.Windows.Server.10.0.LogicalDisk.FreeSpace,UnitMonitor,[Deprecated] Logical Disk Free Space,"Monitors the percentage free space and number of free MBytes remaining on a logical disk. Only when both the low percentage free space and low number of free MBytes thresholds are reached, the disk is flagged as having low disk free space.",SystemDriveErrorPercentThreshold,double,5,,,,,,,,,
Microsoft.Windows.Server.2016.Monitoring,Microsoft.Windows.Server.10.0.LogicalDisk.FreeSpace,UnitMonitor,[Deprecated] Logical Disk Free Space,"Monitors the percentage free space and number of free MBytes remaining on a logical disk. Only when both the low percentage free space and low number of free MBytes thresholds are reached, the disk is flagged as having low disk free space.",NonSystemDriveErrorMBytesThreshold,double,1000,,,,,,,,,
Microsoft.Windows.Server.2016.Monitoring,Microsoft.Windows.Server.10.0.LogicalDisk.FreeSpace,UnitMonitor,[Deprecated] Logical Disk Free Space,"Monitors the percentage free space and number of free MBytes remaining on a logical disk. Only when both the low percentage free space and low number of free MBytes thresholds are reached, the disk is flagged as having low disk free space.",NonSystemDriveErrorPercentThreshold,double,5,,,,,,,,,
Microsoft.Windows.Server.2016.Monitoring,Microsoft.Windows.Server.10.0.LogicalDisk.FreeSpace,UnitMonitor,[Deprecated] Logical Disk Free Space,"Monitors the percentage free space and number of free MBytes remaining on a logical disk. Only when both the low percentage free space and low number of free MBytes thresholds are reached, the disk is flagged as having low disk free space.",SystemDriveErrorMBytesThreshold,double,300,,,,,,,,,
Microsoft.Windows.Server.2016.Monitoring,Microsoft.Windows.Server.10.0.LogicalDisk.FreeSpace,UnitMonitor,[Deprecated] Logical Disk Free Space,"Monitors the percentage free space and number of free MBytes remaining on a logical disk. Only when both the low percentage free space and low number of free MBytes thresholds are reached, the disk is flagged as having low disk free space.",IntervalSeconds,int,900,,,,,,,,,
Microsoft.Windows.Server.2016.Monitoring,Microsoft.Windows.Server.10.0.LogicalDisk.FreeSpace,UnitMonitor,[Deprecated] Logical Disk Free Space,"Monitors the percentage free space and number of free MBytes remaining on a logical disk. Only when both the low percentage free space and low number of free MBytes thresholds are reached, the disk is flagged as having low disk free space.",SystemDriveWarningMBytesTheshold,double,,,,,,,,,,
Microsoft.Windows.Server.2016.Monitoring,Microsoft.Windows.Server.10.0.LogicalDisk.FreeSpace,UnitMonitor,[Deprecated] Logical Disk Free Space,"Monitors the percentage free space and number of free MBytes remaining on a logical disk. Only when both the low percentage free space and low number of free MBytes thresholds are reached, the disk is flagged as having low disk free space.",NonSystemDriveWarningPercentThreshold,double,10,,,,,,,,,
Microsoft.Windows.Server.2016.Monitoring,Microsoft.Windows.Server.10.0.OperatingSystem.EventLogServiceHealth,UnitMonitor,Windows Event Log Service Health,Monitors the health of the Windows service for the Windows Event Log,Enabled,bool,TRUE,,,,,,,,,Not having logs is annoying at best and potentially puts you out of compliance with laws at worst.
Microsoft.Windows.Server.2016.Monitoring,Microsoft.Windows.Server.10.0.OperatingSystem.EventLogServiceHealth,UnitMonitor,Windows Event Log Service Health,Monitors the health of the Windows service for the Windows Event Log,CheckStartupType,string,,,,,,,,,,
Microsoft.Windows.Server.2016.Monitoring,Microsoft.Windows.Server.10.0.OperatingSystem.WindowsActivation,UnitMonitor,Reserved,Reserved,Enabled,bool,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Seems to be an old Pre 2012 Windows Activation monitor. By the looks of things this will not work as the Events have changed. If you want to monitor this the suggestion is to look  at the SoftwareLicensingProduct WMI class for which there are SCCM guides that could probably be easily adapted into monitors using the community Powershell Monitoring MP.
Microsoft.Windows.Server.2016.Monitoring,Microsoft.Windows.Server.10.0.LogicalProcessor.PercentDPCTime,UnitMonitor,Logical CPU DPC Time Percentage,Monitors the Percent DPC Time,Enabled,bool,FALSE,,,,,,,,,Doesn't generate an alert by default. You also will want to check the threshold. Potentially around 30 for certain workloads. If you need this on look at the corresponding metric for some historical guidance.
Microsoft.Windows.Server.2016.Monitoring,Microsoft.Windows.Server.10.0.LogicalProcessor.PercentDPCTime,UnitMonitor,Logical CPU DPC Time Percentage,Monitors the Percent DPC Time,Frequency,int,120,,,,,,,,,
Microsoft.Windows.Server.2016.Monitoring,Microsoft.Windows.Server.10.0.LogicalProcessor.PercentDPCTime,UnitMonitor,Logical CPU DPC Time Percentage,Monitors the Percent DPC Time,NumSamples,int,5,,,,,,,,,
Microsoft.Windows.Server.2016.Monitoring,Microsoft.Windows.Server.10.0.LogicalProcessor.PercentDPCTime,UnitMonitor,Logical CPU DPC Time Percentage,Monitors the Percent DPC Time,Threshold,double,15,,,,,,,,,
Microsoft.Windows.Server.2016.Monitoring,Microsoft.Windows.Server.10.0.OperatingSystem.MemoryFreeSystemPageTableEntries,UnitMonitor,Free System Page Table Entries,Monitor the performance counter Memory\Free System Page Table Entries,Enabled,bool,TRUE,,,,,,,,,Running out of this can cause severe system instability
Microsoft.Windows.Server.2016.Monitoring,Microsoft.Windows.Server.10.0.OperatingSystem.MemoryFreeSystemPageTableEntries,UnitMonitor,Free System Page Table Entries,Monitor the performance counter Memory\Free System Page Table Entries,Frequency,int,300,,,,,,,,,
Microsoft.Windows.Server.2016.Monitoring,Microsoft.Windows.Server.10.0.OperatingSystem.MemoryFreeSystemPageTableEntries,UnitMonitor,Free System Page Table Entries,Monitor the performance counter Memory\Free System Page Table Entries,NumSamples,int,6,,,,,,,,,
Microsoft.Windows.Server.2016.Monitoring,Microsoft.Windows.Server.10.0.OperatingSystem.MemoryFreeSystemPageTableEntries,UnitMonitor,Free System Page Table Entries,Monitor the performance counter Memory\Free System Page Table Entries,Threshold,double,5000,,,,,,,,,
Microsoft.Windows.Server.2016.Monitoring,Microsoft.Windows.Server.10.0.LogicalDisk.AvgDiskSecPerTransfer,UnitMonitor,Average Logical Disk Seconds Per Transfer,Monitor the performance counter LogicalDisk\Avg Disk Sec Per Transfer,Enabled,bool,TRUE,FALSE,FALSE,,,,,,,Doing a burn in could easily set this off.
Microsoft.Windows.Server.2016.Monitoring,Microsoft.Windows.Server.10.0.LogicalDisk.AvgDiskSecPerTransfer,UnitMonitor,Average Logical Disk Seconds Per Transfer,Monitor the performance counter LogicalDisk\Avg Disk Sec Per Transfer,Frequency,int,60,,,,,,,,,
Microsoft.Windows.Server.2016.Monitoring,Microsoft.Windows.Server.10.0.LogicalDisk.AvgDiskSecPerTransfer,UnitMonitor,Average Logical Disk Seconds Per Transfer,Monitor the performance counter LogicalDisk\Avg Disk Sec Per Transfer,NumSamples,int,15,,,,,,,,,
Microsoft.Windows.Server.2016.Monitoring,Microsoft.Windows.Server.10.0.LogicalDisk.AvgDiskSecPerTransfer,UnitMonitor,Average Logical Disk Seconds Per Transfer,Monitor the performance counter LogicalDisk\Avg Disk Sec Per Transfer,Threshold,double,0.04,,,,,,,,,
Microsoft.Windows.Server.2016.Monitoring,Microsoft.Windows.Server.10.0.NetworkAdapter.PercentBandwidthUsedWrites,UnitMonitor,Percent Bandwidth Used Write,This monitor checks percentage of used network adapter write bandwidth.,Enabled,bool,FALSE,,,,,,,,,Total is probably more useful in your average situation.
Microsoft.Windows.Server.2016.Monitoring,Microsoft.Windows.Server.10.0.NetworkAdapter.PercentBandwidthUsedWrites,UnitMonitor,Percent Bandwidth Used Write,This monitor checks percentage of used network adapter write bandwidth.,NumOfSamples,int,12,,,,,,,,,
Microsoft.Windows.Server.2016.Monitoring,Microsoft.Windows.Server.10.0.NetworkAdapter.PercentBandwidthUsedWrites,UnitMonitor,Percent Bandwidth Used Write,This monitor checks percentage of used network adapter write bandwidth.,IntervalSeconds,int,300,,,,,,,,,
Microsoft.Windows.Server.2016.Monitoring,Microsoft.Windows.Server.10.0.NetworkAdapter.PercentBandwidthUsedWrites,UnitMonitor,Percent Bandwidth Used Write,This monitor checks percentage of used network adapter write bandwidth.,Threshold,double,60,,,,,,,,,
